Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,age,python_yn,R_yn,spark_yn,aws_yn,excel_yn
(Jr) Quantitative Analyst / Data Scientist,$73K - $152K (Employer est.),"Company Overview:
TrueChoice Solutions is a privately held, rapidly growing Software as a Service (SaaS) company and is the leader in real-time preference analytics, headquartered in New York. We develop and deploy unique, sophisticated applications in marketing, sales and HR that give our clients insights about “how” and “why” customers and employees make decisions and what they value. Used by many forward-thinking FORTUNE Global 1000 clients, the TrueChoice™ Predictive Selling Suite is based on patented econometric technologies that for the first time allow companies to precisely quantify the preference structures of individual customers and employees in real time. Our clients use these insights to help increase sales, retention, and profitability. TrueChoice has strong partnerships with 6 of the world’s top 10 consulting firms. Our client base is diverse and includes large automotive companies to consumer electronics manufacturers and health care services companies. We have teams in Continental Europa, New York and Singapore.",4.0,"TrueChoice Solutions
4.0","Vienna, NY",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,"TrueChoice Solutions
", NY,-1,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Company Overview:
Parabolic is a career coaching and headhunting agency that helps with the recruitment process for both businesses and applicants. We focus on the tech, finance, and consulting industries. Here is what is included in Parabolic’s career coaching service.
Please note we are not hiring on behalf of Parabolic, but we are a third-party staffing agency and career coaching company who can help you find high-paying jobs opportunities as described below.
Coaching sessions with a full-time investment banker, consultant, or engineer
Resume and cover letter reviews that pass through the ATS system.
Access to our entire database of resources that includes over 200 application links, deadlines, email templates, and interview prep materials.",-1.0,Parabolic USA,"New York, NY",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,Parabolic USA, NY,-1,0,0,0,0,0
Data Scientist II,$73K - $152K (Employer est.),"Myriad Genetics is a healthcare technology company that leverages genetic information to empower doctors and patients to make informed medical decisions. Our data scientists work on a variety of projects to enable providers to work more efficiently to achieve better outcomes for their patients.
Our Health intelligence Platform team is building the infrastructure to help drive data sharing to providers. This is a hands-on role.
This is not an entry-level role.
What you will do:
Working with our data to help us mine, learn and build products that deliver better insights to improve better patient care and help drive better treatment options",3.6,"Myriad Genetics Inc.
3.6","Salt Lake City, UT",1001 to 5000 Employees,1991,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$500 million to $1 billion (USD),0,0,73,152,112.5,"Myriad Genetics Inc.
", UT,29,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Bachelor’s Degree in a quantitative field required with minimum of 1 year of’ experience; Master’s degree preferred.
· Knowledge of a variety of machine learning techniques and their real-world advantages/drawbacks.
· Knowledge of advanced statistical techniques and concepts and experience with applications.
· Ability to write clean and concise code, especially in R or Python.
· Keen eye for detail and thoughtful investigation of data before relying upon it.
· Ability to work in a professional, confident manner.",-1.0,Synaty Technologies,Remote,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,Synaty Technologies,-1,-1,1,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)
Optum Analytics solutions create a longitudinal view of both individual patients and patient populations. We gather, normalize, and analyze data from disparate sources that, uniquely, span the continuum of care-including EHRs, Practice Management Systems and claims. Our EHR data alone accounts for over 80M patient lives across the U.S.
You’ll enjoy the flexibility to telecommute* from anywhere within the U.S. as you take on some tough challenges.",3.7,"Optum
3.7","Boston, MA",501 to 1000 Employees,-1,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,0,0,73,152,112.5,"Optum
", MA,-1,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Grammarly is excited to offer a remote-first hybrid working model. Team members can work primarily remotely in the United States, Canada, Ukraine, Germany, Poland, and Portugal. Conditions permitting, teams will meet in person a few weeks every quarter at one of Grammarly's hubs, currently in San Francisco, Kyiv, New York, Vancouver, and Berlin, or in a shared workspace in Krakow.
Grammarly team members in this role must be based in British Columbia or Ontario, Canada or the United States.
The opportunity
Grammarly empowers people to thrive and connect, whenever and wherever they communicate. Every day, 30 million people and 30,000 teams around the world use our AI-powered writing assistant. All of this begins with our team collaborating in a values-driven and learning-oriented environment.",4.7,"Grammarly, Inc.
4.7",Remote,501 to 1000 Employees,2009,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,0,0,73,152,112.5,"Grammarly, Inc.
",-1,11,0,0,0,0,0
Data & Applied Scientist,$73K - $152K (Employer est.),"Data Scientist (Remote or On-site)

Do you want to join the Microsoft Purview team supporting a fast-growing, multi-billion-dollar, data protection, security, risk and compliance business?

The Microsoft Purview Data science and Applied Research Team is bringing innovative advanced intelligence, AI, ML, search and NLP solutions into the Security and Compliance suite supporting hundreds of thousands of companies. With exponentially growing data, expanding to clouds, increasing security incidents, and growing data regulations, companies have a need for advanced intelligent systems to help them protect, govern, manage risk, discover, investigate, and respond with relevant data. Our team delivers the intelligence behind Purview compliance suite for Microsoft 365 customers. These award-winning intelligent technologies provide world class, enterprise data loss prevention, eDiscovery, auditing, information protection, information governance, regulations, and privacy solutions to Microsoft 365 customers both on premises and in the cloud. This suite is applied across customer data assets, all Microsoft workloads and is a revenue and usage growth engine for Microsoft.",4.4,"Microsoft
4.4","Redmond, WA",10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),0,0,73,152,112.5,"Microsoft
", WA,45,0,0,0,0,0
"Senior Data Scientist, Analytics",$73K - $152K (Employer est.),"Discord is looking for experienced and passionate data scientist to join our small-but-growing Data Science team! As a member of the Data Science team, you will help Discord achieve its mission of providing people with a sense of belonging in online communities, by collaborating directly with the teams who design, build, and support Discord. If you’re passionate about data, impact, and working on an amazing team, read on and check out our blog about how our team informs strategy &amp; innovation at Discord here! What You'll Be Doing Partner with teams through the full lifecycle of data analytics from ideation and exploratory analysis, to building dashboards and reports Define KPIs and diagnostic metrics that help improve the user experience, encapsulating these measures in clean crisp dashboards that provide the company with timely and actionable information Use our amazing infrastructure to quickly and easily build custom data sets to monitor novel product features and processes Proactively socialize insights, dashboards, and reports with technical and non-technical audiences, soliciting feedback on where to improve Be a champion of A/B testing and help groups throughout the company design, analyze, and interpret A/B tests correctly Collaborate with data and engineering teams to design scalable and future-proof instrumentation&nbsp; You Will Thrive In This Role If 4+ years of experience autonomously translating ambiguous business problems into deep informative insights through hands-on analytics 4+ years of experience building performant dashboards using Tableau, Looker, or similar software - with proficiency in designing clean crisp visualizations &nbsp; 3+ years experience writing excellent SQL Excellent communication skills, with the ability to translate complicated findings or technical approaches in easy-to-understand ways&nbsp; 2+ years of experience in the design, analysis, and interpretation of A/B tests in a large data environment A desire to work with amazing, passionate people who care deeply about solve challenging problems to improve Discord&nbsp; Last but not least - a collaborative attitude and a healthy dose of natural curiosity!&nbsp; Bonus Points Passion for Discord or online communities Experience with writing production ETL&nbsp; Experience with technical leadership, being the point person for one or more stakeholder groups Experience with analytics for social media or international subscription-based online services, including familiarity with concepts such as social graphs, LTV analysis, funnel analysis, etc Experience writing performant code in BigQuery SQL&nbsp; New York City residents only: Minimum salary of $175,000 year + equity and benefits*Note: Disclosure as required by NYC Pay Transparency LawColorado residents only: Minimum salary of $140,000 year + equity and benefits*Note: Disclosure as required by sb19-085(8-5-20). &nbsp;Benefits and Perks Comprehensive medical insurance including Health, Dental and Vision (plus up to $20,000 for gender affirmation procedures) Mental health resources and quarterly wellness stipends 16+ paid holidays, 4 weeks of PTO + use-what-you-need sick days&nbsp; Paid parental leave (plus fertility, adoption and other family planning benefits) Flexible long-term work options (remote and hybrid) Volunteer time off A diverse slate of Employee Resource Groups&nbsp; Plus commuter contributions and other perks for office-based employees About Us Discord is a voice, video and text app that helps friends and communities come together to hang out and explore their interests — from artists and activists, to study groups, sneakerheads, plant parents, and more. With 150 million monthly users across 19 million active communities, called servers, Discord has grown to become one of the most popular communications services in the world. Discord was built without selling ads or user data and instead, offers a premium subscription called Nitro that gives users special perks like higher quality streams and fun customizations. We’re working toward an inclusive world where no one feels like an outsider, where genuine human connection is a click, text chat, or voice call away. A place where everyone can find belonging. Challenging? Heck yes. Rewarding? Double heck yes. It’s a mission that gives us the chance to positively impact millions of people all over the world. So if this strikes a chord with you, come build belonging with us!",4.2,"Discord
4.2","San Francisco, CA",51 to 200 Employees,2015,Company - Private,Internet & Web Services,Information Technology,$1 to $5 million (USD),0,0,73,152,112.5,"Discord
", CA,5,0,0,0,0,1
Sr. Data Scientist,$73K - $152K (Employer est.),"Bachelor's degree in statistics, applied mathematics, or related discipline.
o Deep knowledge of a variety of machine learning techniques (clustering, decision
tree learning, artificial neural networks, etc.) and their real-world
advantages/drawbacks.
o Programming experience in Python, Java, Scala, R, etc. including neural network
implementation, training, experimentation, and evaluation
o Ability to apply common modeling best practices to build models using high-volume,
asynchronous time series data in big data environments.
o Advanced pattern recognition and predictive modeling experience.
Desired Qualifications
o Master's degree preferred.
o Strong analytical ability; problem deconstruction, statistical thinking, meticulous
forensic analysis, data validation, and scientific rigor with algorithms.
o Programming experience with Big Data preparation/preprocessing, streaming data
pipelines, and/or model deployment.
o Experience on a broad set of Client approaches and techniques, ranging from Recursive
Neural Network (e.g., LSTMs), ARIMA, GARCH.
o Geospatial analysis experience.
o Traffic data fusion algorithms and techniques.",4.8,"AGM Tech Solutions
4.8",Remote,51 to 200 Employees,2018,Company - Private,HR Consulting,Human Resources & Staffing,$5 to $25 million (USD),0,0,73,152,112.5,"AGM Tech Solutions
",-1,2,1,0,0,0,0
Researcher (Research Data Scientist),$73K - $152K (Employer est.),"New York University: NYU - NY: Faculty of Arts and Science (FAS): Politics Department
Location
New York
Open Date
Jul 25, 2022
Description
We are seeking a Researcher - Data Scientist to join our growing team. You will leverage our large scale data collections — ranging from major platforms to fringe sites to individual browser data — to produce rigorous analyses on the relationship between politics and the online media environment.",4.4,"New York University
4.4","New York, NY",10000+ Employees,1831,College / University,Colleges & Universities,Education,$5 to $10 billion (USD),0,0,73,152,112.5,"New York University
", NY,189,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Who We Are
Cisco is undergoing a business evolution. At the center of it is the convergence of product portfolio and platforms, the evolution of our Supply Chain models and practices, and the transition to Cloud. Global Manufacturing Business Strategy & Transformation team is looking for a hands-on data scientist as part of its Data Science & Innovation team. The remit of this role is to work on the core optimization capabilities of the company in an agile environment, building critical, highly scalable optimization applications. The role requires a strong understanding of various optimization algorithms as well as practical experience of working with open-source and commercial solvers.

Responsibilities:
Answer important product and business questions, by applying appropriate Operations Research, Machine Learning or Advance Data Science Algorithms. Synthesize and apply relevant insights from the academic literature on Operations Research to Cisco problems. Develop decision support systems, tools, and models that are scalable and reproducible to assist in strategizing growth and decision making for Cisco supply chain capabilities.",4.3,"Cisco Systems
4.3","San Jose, CA",10000+ Employees,1984,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),0,0,73,152,112.5,"Cisco Systems
", CA,36,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Nordic Global is looking for a Data Scientist to join our Cloud Solutions team. This role will be a part of a larger Nordic project team that is delivering AWS Solutions.
REQUIRED SKILLS & EXPERIENCE
Background in Data Science and Machine Learning
Strong background with AWS SageMaker
Experience in training models with SageMaker
Experience in deploying models into production
Experience in integrating deployed model with larger data pipelines
Strong Coding background in Python and with PySpark",3.9,"Nordic Consulting Partners, Inc.
3.9",Remote,1001 to 5000 Employees,2010,Company - Private,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),0,0,73,152,112.5,"Nordic Consulting Partners, Inc.
",-1,10,1,0,1,1,0
Data Scientist - 2023 Entry Level Sales (Accelerate),$73K - $152K (Employer est.),"Introduction
Ranked by Forbes as one of the world’s best employers in 2021, IBM promotes growth and innovation to lead as we enter the era of hybrid cloud and AI – helping clients transform their business.

As a Data Scientist, you will work with a technical pre-sales agile team to co-develop innovative business solutions with our clients. You will be directly impacting the world’s most influential enterprises and brands on the adoption of next-generation platforms.

IBM’s comprehensive onboarding program and industry-leading learning culture will prepare you with a strong foundation for client success. Our sales environment is collaborative and experiential. You'll be surrounded by bright minds and keen co-creators ready to assist as you apply practices that will compel our clients to invest in IBM's products and services.


In this role, you’ll be the go-to subject matter expert, collaborating with colleagues from various roles to define solutions and lead the way in how they get built in the age of cloud and AI. This role is hands-on; co-creating using data science, machine learning and programming skills in six-week client engagements.

A 'Day-in-the Life' of a Data Scientist may include, but not be limited to:
To be successful in this role, you will need:
Opportunities are available in: Atlanta GA, Boston MA, Chicago IL, Dallas TX, New York NY, San Francisco CA, and Washington DC – to name a few.

If you are hired into a Colorado work location, the anticipated compensation range for the position $73,000 to $152,000 is based on a full-time schedule. Your ultimate compensation may vary depending on your job-related skills and experience. For part time roles, the compensation will be adjusted appropriately.",4.1,"IBM
4.1","New York, NY",10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),0,0,73,152,112.5,"IBM
", NY,109,0,0,0,0,0
Jr. Data Scientist,$73K - $152K (Employer est.)," Apply Statistical and Machine Learning methods to specific business problems and data.
 Ensure data quality throughout all stages of acquisition and processing, including such areas as data sourcing/collection, ground truth generation, normalization, transformation, cross-lingual alignment/mapping, etc.
 Using tools such as Tableau, Looker and GoogleData Studio to aggregate data from across our software tools to build and develop dashboards for both client-facing and internal purposes across the company that feature relevant KPIs and metrics
 Create data dashboards and other data visualization tools to track progress to inform continuous quality improvement of the Congregate Settings Investigation and Response Unit.",-1.0,Net2Aspire,Remote,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,Net2Aspire,-1,-1,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Team
Data Science & Analytics
San Francisco, CA",4.8,"Retool
4.8","San Francisco, CA",51 to 200 Employees,2017,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,0,0,73,152,112.5,"Retool
", CA,3,0,0,0,0,0
Data Scientist (Junior) - Evernorth,$73K - $152K (Employer est.),"Internal Title: Data Science Lead Analyst (HB3)
External Title: Data Scientist (Junior)

Role Summary
As a member of the Data Science (DS) Center of Expertise (CoE), the DS Lead Analyst is responsible for supporting integral components of the ML life cycle: data acquisition, data preparation/processing, & feature engineering and supporting MLOps gaps in our current ML lifecycle (e.g., repeatable feature engineering workflows). Reporting to the Head of MLOps & Geospatial DS, the DS Lead Analyst will collaborate with Data Scientists, Business Analysts, and business stakeholders to iteratively deliver features for ML models currently in production and in development.

This position is with Evernorth, a new business within the Cigna Corporation.


data acquisition, data preparation/processing, and feature engineering

Support data wrangling (e.g., balancing computationally efficient code and readability) in python and SQL

SME on a wide array of data sources e.g., claims, geospatial, consumer, business, and other vendor or open data sources

Recommend features to Data Scientists for ML development based on business problem, stakeholder SME recommendations, and performance & utilization trends across Data Science CoE teams


Bachelors degree in a quantitative field is preferred (e.g., statistics, public health, math, biology, computer science)

Some experience with python and SQL via coursework, personal projects, or work projects is a must

Values diversity, growth mindset, and improving health outcomes of our customers

Experience building statistical models, executing descriptive analytics, and preparing data visualizations

Comfort communicating with highly technical team members

Experience working with a variety data sources (e.g., survey, claims, EHR, geospatial, open, vendor, etc.)

For this position, we anticipate offering an annual salary of $74,600 - $124,400, depending on relevant factors, including experience and geographic location.

This role is also anticipated to be eligible to participate in an annual bonus plan.

Helping our customers achieve healthier, more secure lives is at the heart of what we do. While you take care of our customers, we’ll take care of you through a comprehensive benefits program that helps you be at your best. Starting on day one of your employment, you’ll be offered several health-related benefits including medical, vision, dental, and best in class well-being and behavioral health programs. We also offer 401(k) with company match, company paid life insurance, tuition reimbursement, a minimum of 18 days of paid time off per year and dozens of corporate discounts on essentials you use every day. For more details on our employee benefits programs, please visit the “Life at Cigna” tab on our careersite: www.cigna.com/careers

About Evernorth
Evernorth, Cigna Corporation’s health services segment, exists to elevate health for all. We're building on our legacy and redefining health care as we know it. Unbiased in how we think, we create without limitation. We partner without constraints, deliver value differently and act in the interest of humanity. Solving across silos, closing gaps in care, and empowering clients, customers, and people everywhere to move onward and upward. When you work with us, you’ll be empowered to solve the problems others don’t, won’t or can’t. Join us. What difference will you make?

Qualified applicants will be considered without regard to race, color, age, disability, sex, childbirth (including pregnancy) or related medical conditions including but not limited to lactation, sexual orientation, gender identity or expression, veteran or military status, religion, national origin, ancestry, marital or familial status, genetic information, status with regard to public assistance, citizenship status or any other characteristic protected by applicable equal employment opportunity laws.

If you require reasonable accommodation in completing the online application process, please email: SeeYourself@cigna.com for support. Do not email SeeYourself@cigna.com for an update on your application or to provide your resume as you will not receive a response.

Cigna has a tobacco-free policy and reserves the right not to hire tobacco/nicotine users in states where that is legally permissible. Candidates in such states who use tobacco/nicotine will not be considered for employment unless they enter a qualifying smoking cessation program prior to the start of their employment. These states include: Alabama, Alaska, Arizona, Arkansas, Delaware, Florida, Georgia, Hawaii, Idaho, Iowa, Kansas, Maryland, Massachusetts, Michigan, Nebraska, Ohio, Pennsylvania, Texas, Utah, Vermont, and Washington State.",3.8,"Cigna
3.8","Hartford, CT",10000+ Employees,1865,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),0,0,73,152,112.5,"Cigna
", CT,155,1,0,0,1,0
Junior Data Scientist,$73K - $152K (Employer est.),"Brookfield, WI, USA
Summary:
Hiring Fresher to 1 year experience in Data Science, ML with python and strong analytical skills with a passion to take part in R&D.
About AugRay:
Augray is on a mission to build next generation method of communication using Extended Reality – XR (AR/ VR/ MR) technologies and change the way businesses re conducted and how interactions happen with people. In an age where innovation is happening all around us, there’s commonality – people are driving these changes. We offer a solution that helps to articulate product demonstration and how people conversation takes place using smartphones and wearable glasses.",4.3,"Augray
4.3","Brookfield, WI",51 to 200 Employees,2014,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,0,0,73,152,112.5,"Augray
", WI,6,1,0,0,0,0
Data Scientist II,$73K - $152K (Employer est.),"Responsibilities:
Principal is seeking a Data Scientist II on our Data Science team within our Data & Analytics Consulting group! On this team you’ll use machine learning/predictive modeling, algorithm development, data inference, financial/quantitative modeling, and optimization to solve analytically complex business problems. Researching and applying knowledge of existing and emerging data science principles, theories, and techniques to inform business decisions.

This individual contributor position is responsible for answering business questions using machine learning techniques, algorithms, and statistical models.
Gathering and integrating large volumes of data, performing analysis, interpreting results, and developing actionable insights and recommendations.
The position is responsible for evaluating statistical/machine learning models to determine validity of analyses, testing models, and developing visualizations to help stakeholders make business decisions.
Qualifications:

Salary Range Information: Salary ranges below reflect targeted base salaries. Non-sales positions have the opportunity to participate in a bonus program. Sales positions are eligible for sales incentives, and in some instances a bonus plan, whereby total compensation may far exceed base salary depending on individual performance. Actual compensation for all roles will be based upon geographic location, work experience, education, licensure requirements and/or skill level and will be finalized at the time of offer. Salary Range: $81700 - $136800 / year Additional Information:",4.0,"Principal Financial Group
4.0","Des Moines, IA",10000+ Employees,1879,Company - Public,Investment & Asset Management,Financial Services,$10+ billion (USD),0,0,73,152,112.5,"Principal Financial Group
", IA,141,0,0,0,0,0
Newborn Screening Data Scientist,$73K - $152K (Employer est.),"Position: Newborn Screening Data Scientist
Location: Salt Lake City, UT 84114 (Hybrid)
Duration: 12 Months Plus
Skills Mandatory:
· Python Experience
· Machine Learning expertise
· AWS, S3, Sagemaker
· Experience working on biological data sheets",4.0,"STM Consulting Inc
4.0",Remote,Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,"STM Consulting Inc
",-1,-1,1,0,0,1,0
Junior Data Scientist/Data Scientist I,$73K - $152K (Employer est.),"Requisition ID
11631
Country
United States of America
City
Remote
About Us
Korn Ferry is a global organizational consulting firm. We help clients synchronize strategy and talent to drive superior performance. We work with organizations to design their structures, roles, and responsibilities. We help them hire the right people to bring their strategy to life. And we advise them on how to reward, develop, and motivate their people.",3.7,"KORNFERRY
3.7",Remote,5001 to 10000 Employees,1969,Company - Public,Business Consulting,Management & Consulting,$1 to $5 billion (USD),0,0,73,152,112.5,"KORNFERRY
",-1,51,0,0,0,0,0
Data Scientist (BR),$73K - $152K (Employer est.),"We are out of time. Change must be immediate. We have to help the world find alternative ways to produce all the same things we love. But better. Using less land, less water, less energy, and making less waste. If you think that sounds like a mission, well, you are right. We are solving the world’s most important problems with talented individuals who share our passion to change the world. GALY is an early-stage company developing novel in vitro plant cell culture methods to produce cotton, coffee, and other plant products in a process that is faster and uses fewer resources than if grown in the ground. GALY's environment is built so everyone, regardless of gender, race, religion, age, or background, can do their best work.
Role Description: :
Come and join our rapidly growing team, work with smart and dedicated people and help develop cutting-edge technologies that will have a lasting impact on the world. We seek a data translator to be the bridge from data science to business, who will solve business task using machine learning and data mining techniques. The successful candidate will assist in making sense of data by putting it in the right context, articulating business problems and shaping analytics into compelling stories. producing relevant insights. The candidate’s ability to learn quickly, thrive in the science and business environments, and optimize workflows are important to support and help GALY fulfill its mission. Salary and title will be commensurate with experience.

]]>",-1.0,GALY,"Sunderland, MA",1 to 50 Employees,2019,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,0,0,73,152,112.5,GALY, MA,1,0,0,0,0,0
Junior Data Scientist,$73K - $152K (Employer est.),"ACIMA
Acima Credit is a young and dynamic leasing company that provides consumers financing options for life necessities that otherwise would not be available to them. We help with financing options from tires/wheels to furniture and appliances. Acima blends the use of innovative online technology with a fast and easy application process for thousands of retailers nationwide. Customers love us because we make the impossible possible. Retailers love us because we make it easy for them.
Summary:
We are looking for a developing data scientist that is interested in applying their understanding of machine learning techniques and statistics to analyze our many complex datasets. They will be nose deep in interesting payment, behavioral, credit, fraud, and economic datasets, to name a few. The insights gleaned and models trained from the analyses done on these datasets can quickly change the course of the company.",3.7,"Acima
3.7","Draper, UT",501 to 1000 Employees,2013,Company - Public,Banking & Lending,Financial Services,Unknown / Non-Applicable,0,0,73,152,112.5,"Acima
", UT,7,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Heavy financial experience
SQL
Be able to Curate the market data and use it like python library
Analytic engineering
Financial sql snowflake dbt at the transform layer
Data analytic and transform raw data
Job Type: Contract
Salary: $80.00 - $100.00 per hour",-1.0,Intuitive Cloud,Remote,-1,-1,-1,-1,-1,-1,0,0,73,152,112.5,Intuitive Cloud,-1,-1,1,0,0,0,0
Data Scientist - Entry Level,$73K - $152K (Employer est.),"Company Description
Join us and make YOUR mark on the World!
Are you interested in joining some of the brightest talent in the world to strengthen the United States’ security? Come join Lawrence Livermore National Laboratory (LLNL) where our employees apply their expertise to create solutions for BIG ideas that make our world a better place.
We are committed to a diverse and equitable workforce with an inclusive culture that values and celebrates the diversity of our people, talents, ideas, experiences, and perspectives. This is essential to innovation and creativity for continued success of the Laboratory’s mission.
Job Description",4.5,"Lawrence Livermore National Laboratory
4.5","Livermore, CA",5001 to 10000 Employees,1952,Government,National Agencies,Government & Public Administration,$1 to $5 billion (USD),0,0,73,152,112.5,"Lawrence Livermore National Laboratory
", CA,68,0,0,0,0,0
Data Scientist II,$73K - $152K (Employer est.),"Myriad Genetics is a healthcare technology company that leverages genetic information to empower doctors and patients to make informed medical decisions. Our data scientists work on a variety of projects to enable providers to work more efficiently to achieve better outcomes for their patients.
Our Health intelligence Platform team is building the infrastructure to help drive data sharing to providers. This is a hands-on role.
This is not an entry-level role.
What you will do:
Working with our data to help us mine, learn and build products that deliver better insights to improve better patient care and help drive better treatment options",3.6,"Myriad Genetics Inc.
3.6","Salt Lake City, UT",1001 to 5000 Employees,1991,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$500 million to $1 billion (USD),0,0,73,152,112.5,"Myriad Genetics Inc.
", UT,29,0,0,0,0,0
Conversational AI Data Scientist,$73K - $152K (Employer est.),"REMOTE- work from home

Position Summary :

bswift provides innovative and flexible benefits administration solutions to its customers. Backed by Fortune 5 company, CVS Health, bswift constantly reinvests in technology so that consumers can achieve their health ambitions. bswift is looking to hire an experienced Data Scientist to join our Conversational AI product team to build AI/Machine Learning-based chatbot and other conversational apps.

The ideal candidate should be comfortable with analyzing large data sets to find actionable opportunities for product and process enhancements. They should have experience using a variety of data mining/data analysis methods and using a variety of data tools. They should have a proven ability to drive business results leveraging AI/Machine Learning algorithms. The right candidate will have the ability for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.

Role Responsibilities









The typical pay range for this role is:
Minimum: 60,000
Maximum: 128,700

Please keep in mind that this range represents the pay range for all positions in the job grade within which this position falls. The actual salary offer will take into account a wide range of factors, including location.

















CVS Health requires certain colleagues to be fully vaccinated against COVID-19 (including any booster shots if required), where allowable under the law, unless they are approved for a reasonable accommodation based on disability, medical condition, religious belief, or other legally recognized reasons that prevents them from being vaccinated.

You are required to have received at least one COVID-19 shot prior to your first day of employment and to provide proof of your vaccination status or apply for a reasonable accommodation within the first 10 days of your employment. Please note that in some states and roles, you may be required to provide proof of full vaccination or an approved reasonable accommodation before you can begin to actively work.






Bring your heart to CVS Health
Every one of us at CVS Health shares a single, clear purpose: Bringing our heart to every moment of your health. This purpose guides our commitment to deliver enhanced human-centric health care for a rapidly changing world. Anchored in our brand — with heart at its center — our purpose sends a personal message that how we deliver our services is just as important as what we deliver.

Our Heart At Work Behaviors™ support this purpose. We want everyone who works at CVS Health to feel empowered by the role they play in transforming our culture and accelerating our ability to innovate and deliver solutions to make health care more personal, convenient and affordable.
We strive to promote and sustain a culture of diversity, inclusion and belonging every day.
CVS Health is an affirmative action employer, and is an equal opportunity employer, as are the physician-owned businesses for which CVS Health provides management services. We do not discriminate in recruiting, hiring, promotion, or any other personnel action based on race, ethnicity, color, national origin, sex/gender, sexual orientation, gender identity or expression, religion, age, disability, protected veteran status, or any other characteristic protected by applicable federal, state, or local law.",3.0,"CVS Health
3.0","Los Angeles, CA",10000+ Employees,1963,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),0,0,73,152,112.5,"CVS Health
", CA,57,0,0,0,0,0
Sr. Data Scientist,$73K - $152K (Employer est.),"Bachelor's degree in statistics, applied mathematics, or related discipline.
o Deep knowledge of a variety of machine learning techniques (clustering, decision
tree learning, artificial neural networks, etc.) and their real-world
advantages/drawbacks.
o Programming experience in Python, Java, Scala, R, etc. including neural network
implementation, training, experimentation, and evaluation
o Ability to apply common modeling best practices to build models using high-volume,
asynchronous time series data in big data environments.
o Advanced pattern recognition and predictive modeling experience.
Desired Qualifications
o Master's degree preferred.
o Strong analytical ability; problem deconstruction, statistical thinking, meticulous
forensic analysis, data validation, and scientific rigor with algorithms.
o Programming experience with Big Data preparation/preprocessing, streaming data
pipelines, and/or model deployment.
o Experience on a broad set of Client approaches and techniques, ranging from Recursive
Neural Network (e.g., LSTMs), ARIMA, GARCH.
o Geospatial analysis experience.
o Traffic data fusion algorithms and techniques.",4.8,"AGM Tech Solutions
4.8",Remote,51 to 200 Employees,2018,Company - Private,HR Consulting,Human Resources & Staffing,$5 to $25 million (USD),0,0,73,152,112.5,"AGM Tech Solutions
",-1,2,1,0,0,0,0
